3,A05,128986,
3,A06,121165,
3,A07,138279,
3,A08,131255,
3,A09,121019,
3,A10,156170,
3,A11,134668,
3,A12,32789,
3,B01,111781,
3,B02,93462,
3,B03,76621,
3,B04,93390,
3,B05,101536,
3,B06,85145,
3,B07,62144,
3,B08,93578,
3,B09,76058,
3,B10,73574,
3,B11,90766,
3,B12,32799,
3,C01,126217,
3,C02,96937,
3,C03,222704,
3,C04,79562,
3,C05,98229,
3,C06,103508,
3,C07,121038,
3,C08,165676,
3,C09,166645,
3,C10,162042,
3,C11,133286,
3,C12,33210,
3,D01,117160,
3,D02,99608,
3,D03,199623,
3,D04,76632,
3,D05,122775,
3,D06,106082,
3,D07,163487,
3,D08,153278,
3,D09,138776,
3,D10,179706,
3,D11,125195,
3,D12,33252,
3,E01,37615,
3,E02,89928,
3,E03,133776,
3,E04,103599,
3,E05,126898,
3,E06,30447,
3,E07,142656,
3,E08,169756,
3,E09,118390,
3,E10,60179,
3,E11,140658,
3,E12,132629,
3,F01,33479,
3,F02,78804,
3,F03,163212,
3,F04,120791,
3,F05,103167,
3,F06,106363,
3,F07,100663,
3,F08,150505,
3,F09,145613,
3,F10,113311,
3,F11,102858,
3,F12,129869,
3,G01,32976,
3,G02,85850,
3,G03,149569,
3,G04,93607,
3,G05,106003,
3,G06,51888,
3,G07,145576,
3,G08,161944,
3,G09,120475,
3,G10,132873,
3,G11,122587,
3,G12,130370,
3,H01,31754,
3,H02,82528,
3,H03,135483,
3,H04,98043,
3,H05,92970,
3,H06,74291,
3,H07,125286,
3,H08,120758,
3,H09,137138,
3,H10,60667,
3,H11,113140,
3,H12,128718,

,,PltRpt=1 Group=1 Tim_CTB(1) De=1st Ex=Top Em=Top Wdw=N/A (14),
Plate,Well,Signal,
4,A01,164661,
4,A02,169820,
4,A03,161478,
4,A04,174839,
4,A05,165223,
4,A06,164855,
4,A07,159634,
4,A08,174449,
4,A09,169634,
4,A10,164780,
4,A11,163906,
4,A12,34848,
4,B01,147874,
4,B02,152670,
4,B03,83153,
4,B04,141958,
4,B05,145877,
4,B06,144270,
4,B07,156035,
4,B08,152876,
4,B09,147428,
4,B10,74189,
4,B11,90708,
4,B12,34288,
4,C01,161338,
4,C02,163323,
4,C03,164088,
4,C04,109725,
4,C05,115237,
4,C06,142077,
4,C07,171217,
4,C08,174716,
4,C09,175634,
4,C10,165799,
4,C11,143148,
4,C12,33672,
4,D01,160720,
4,D02,152859,
4,D03,162843,
4,D04,99534,
4,D05,166625,
4,D06,158053,
4,D07,179177,
4,D08,172460,
4,D09,154746,
4,D10,182825,
4,D11,152933,
4,D12,35510,
4,E01,41314,
4,E02,160594,
4,E03,161210,
4,E04,148524,
4,E05,125573,
4,E06,169458,
4,E07,175703,
4,E08,166664,
4,E09,146314,
4,E10,62940,
4,E11,163443,
4,E12,162443,
4,F01,38635,
4,F02,156578,
4,F03,151787,
4,F04,166986,
4,F05,158494,
4,F06,159696,
4,F07,147567,
4,F08,147644,
4,F09,165247,
4,F10,157818,
4,F11,132763,
4,F12,162876,
4,G01,37656,
4,G02,158980,
4,G03,151558,
4,G04,149352,
4,G05,145324,
4,G06,102674,
4,G07,173377,
4,G08,166802,
4,G09,141817,
4,G10,161019,
4,G11,159509,
4,G12,161276,
4,H01,33842,
4,H02,150266,
4,H03,154437,
4,H04,141635,
4,H05,156414,
4,H06,133604,
4,H07,153270,
4,H08,156008,
4,H09,167750,
4,H10,87920,
4,H11,152758,
4,H12,164270,

,,PltRpt=1 Group=1 Tim_CTB(1) De=1st Ex=Top Em=Top Wdw=N/A (14),
Plate,Well,Signal,
5,A01,161287,
5,A02,163818,
5,A03,160667,
5,A04,164161,
5,A05,161371,
5,A06,155981,
5,A07,160661,
5,A08,165331,
5,A09,166072,
5,A10,159870,
5,A11,157341,
5,A12,34282,
5,B01,150701,
5,B02,150242,
5,B03,78163,
5,B04,136330,
5,B05,147914,
5,B06,147488,
5,B07,160142,
5,B08,156540,
5,B09,152584,
5,B10,87014,
5,B11,93500,
5,B12,33358,
5,C01,159692,
5,C02,165860,
5,C03,154325,
5,C04,103475,
5,C05,108740,
5,C06,135878,
5,C07,173099,
5,C08,171346,
5,C09,160810,
5,C10,166894,
5,C11,139955,
5,C12,35739,
5,D01,149236,
5,D02,147629,
5,D03,158808,
5,D04,96199,
5,D05,150695,
5,D06,153964,
5,D07,168901,
5,D08,161380,
5,D09,149595,
5,D10,177623,
5,D11,153543,
5,D12,35203,
5,E01,39797,
5,E02,160172,
5,E03,160210,
5,E04,148263,
5,E05,116776,
5,E06,154387,
5,E07,156025,
5,E08,169351,
5,E09,142543,
5,E10,61069,
5,E11,171093,
5,E12,171722,
5,F01,36347,
5,F02,151579,
5,F03,139560,
5,F04,142278,
5,F05,144235,
5,F06,145755,
5,F07,149201,
5,F08,146179,
5,F09,161981,
5,F10,148602,
5,F11,148216,
5,F12,171117,
5,G01,39609,
5,G02,160166,
5,G03,149372,
5,G04,141026,
5,G05,138909,
5,G06,102337,
5,G07,156844,
5,G08,161909,
5,G09,142336,
5,G10,156900,
5,G11,158353,
5,G12,160264,
5,H01,33212,
5,H02,144653,
5,H03,151097,
5,H04,135538,
5,H05,140239,
5,H06,134598,
5,H07,145455,
5,H08,159654,
5,H09,162453,
5,H10,87508,
5,H11,145043,
5,H12,166150,

,,PltRpt=1 Group=1 Tim_CTB(1) De=1st Ex=Top Em=Top Wdw=N/A (14),
Plate,Well,Signal,
6,A01,164483,
6,A02,155270,
6,A03,151794,
6,A04,144066,
6,A05,148911,
6,A06,152960,
6,A07,153949,
6,A08,158106,
6,A09,158126,
6,A10,160346,
6,A11,142227,
6,A12,35269,
6,B01,150602,
6,B02,151615,
6,B03,80342,
6,B04,143599,
6,B05,153953,
6,B06,136067,
6,B07,154144,
6,B08,150507,
6,B09,144413,
6,B10,88040,
6,B11,92092,
6,B12,34170,
6,C01,153255,
6,C02,162472,
6,C03,159637,
6,C04,103147,
6,C05,109760,
6,C06,127368,
6,C07,159872,
6,C08,153826,
6,C09,163916,
6,C10,153820,
6,C11,131994,
6,C12,34355,
6,D01,151843,
6,D02,156375,
6,D03,159291,
6,D04,102025,
6,D05,141494,
6,D06,141556,
6,D07,157366,
6,D08,154078,
6,D09,145587,
6,D10,163222,
6,D11,147786,
6,D12,35917,
6,E01,40833,
6,E02,166070,
6,E03,151525,
6,E04,151744,
6,E05,120320,
6,E06,160067,
6,E07,157223,
6,E08,150151,
6,E09,138786,
6,E10,63305,
6,E11,153275,
6,E12,158753,
6,F01,36686,
6,F02,151926,
6,F03,146144,
6,F04,139029,
6,F05,144803,
6,F06,148191,
6,F07,144240,
6,F08,145597,
6,F09,154053,
6,F10,154929,
6,F11,141289,
6,F12,151092,
6,G01,41482,
6,G02,153266,
6,G03,157337,
6,G04,145813,
6,G05,145427,
6,G06,102845,
6,G07,159002,
6,G08,158036,
6,G09,137157,
6,G10,145202,
6,G11,146635,
6,G12,153319,
6,H01,34026,
6,H02,148175,
6,H03,148573,
6,H04,136403,
6,H05,142174,
6,H06,129664,
6,H07,151970,
6,H08,149185,
6,H09,159492,
6,H10,89795,
6,H11,146835,
6,H12,158446,

,,PltRpt=1 Group=1 Tim_CTB(1) De=1st Ex=Top Em=Top Wdw=N/A (14),
Plate,Well,Signal,
7,A01,150990,
7,A02,184959,
7,A03,162417,
7,A04,173869,
7,A05,171250,
7,A06,183437,
7,A07,171419,
7,A08,181614,
7,A09,185724,
7,A10,164090,
7,A11,148802,
7,A12,34394,
7,B01,150301,
7,B02,180236,
7,B03,72577,
7,B04,143830,
7,B05,135482,
7,B06,128306,
7,B07,98285,
7,B08,102175,
7,B09,163726,
7,B10,67089,
7,B11,70868,
7,B12,33319,
7,C01,161979,
7,C02,175305,
7,C03,175705,
7,C04,125810,
7,C05,117813,
7,C06,156951,
7,C07,186020,
7,C08,184722,
7,C09,179878,
7,C10,183869,
7,C11,164184,
7,C12,34455,
7,D01,150577,
7,D02,173902,
7,D03,182779,
7,D04,92006,
7,D05,168149,
7,D06,166258,
7,D07,196298,
7,D08,153341,
7,D09,189844,
7,D10,231150,
7,D11,168203,
7,D12,35429,
7,E01,38435,
7,E02,176552,
7,E03,140828,
7,E04,148716,
7,E05,137077,
7,E06,31799,
7,E07,170694,
7,E08,159612,
7,E09,134501,
7,E10,67541,
7,E11,178002,
7,E12,164832,
7,F01,34730,
7,F02,169030,
7,F03,153418,
7,F04,168819,
7,F05,135162,
7,F06,168258,
7,F07,122823,
7,F08,171160,
7,F09,184734,
7,F10,151845,
7,F11,145560,
7,F12,153584,
7,G01,34788,
7,G02,172217,
7,G03,139522,
7,G04,133296,
7,G05,163886,
7,G06,76548,
7,G07,182903,
7,G08,182804,
7,G09,174716,
7,G10,182929,
7,G11,166435,
7,G12,157822,
7,H01,32816,
7,H02,142208,
7,H03,128009,
7,H04,131990,
7,H05,138548,
7,H06,122177,
7,H07,173258,
7,H08,180057,
7,H09,193997,
7,H10,88497,
7,H11,171193,
7,H12,155234,

,,PltRpt=1 Group=1 Tim_CTB(1) De=1st Ex=Top Em=Top Wdw=N/A (14),
Plate,Well,Signal,
8,A01,156696,
8,A02,177907,
8,A03,172766,
8,A04,183730,
8,A05,183619,
8,A06,183041,
8,A07,179862,
8,A08,183859,
8,A09,186863,
8,A10,170897,
8,A11,154788,
8,A12,34105,
8,B01,156466,
8,B02,171575,
8,B03,73021,
8,B04,147859,
8,B05,136592,
8,B06,137786,
8,B07,95090,
8,B08,104223,
8,B09,179380,
8,B10,67502,
8,B11,72479,
8,B12,33484,
8,C01,156219,
8,C02,174611,
8,C03,171375,
8,C04,129359,
8,C05,127589,
8,C06,165353,
8,C07,198337,
8,C08,202034,
8,C09,196186,
8,C10,186819,
8,C11,163391,
8,C12,34919,
8,D01,153880,
8,D02,178775,
8,D03,187131,
8,D04,97067,
8,D05,162889,
8,D06,179559,
8,D07,212559,
8,D08,164564,
8,D09,186551,
8,D10,231070,
8,D11,173902,
8,D12,35366,
8,E01,40768,
8,E02,175211,
8,E03,133265,
8,E04,144885,
8,E05,149141,
8,E06,31692,
8,E07,175582,
8,E08,180179,
8,E09,142077,
8,E10,72191,
8,E11,191193,
8,E12,160264,
8,F01,35419,
8,F02,166750,
8,F03,151851,
8,F04,168451,
8,F05,141301,
8,F06,186965,
8,F07,136839,
8,F08,166897,
8,F09,194413,
8,F10,159443,
8,F11,139435,
8,F12,165931,
8,G01,35517,
8,G02,168100,
8,G03,131678,
8,G04,134667,
8,G05,168034,
8,G06,75706,
8,G07,197502,
8,G08,202705,
8,G09,186875,
8,G10,188384,
8,G11,165648,
8,G12,160534,
8,H01,33509,
8,H02,139083,
8,H03,135033,
8,H04,136409,
8,H05,149969,
8,H06,131649,
8,H07,181626,
8,H08,193795,
8,H09,204435,
8,H10,93288,
8,H11,161119,
8,H12,156391,

,,PltRpt=1 Group=1 Tim_CTB(1) De=1st Ex=Top Em=Top Wdw=N/A (14),
Plate,Well,Signal,
9,A01,143221,
9,A02,174777,
9,A03,178749,
9,A04,170063,
9,A05,176532,
9,A06,170331,
9,A07,176984,
9,A08,210905,
9,A09,191226,
9,A10,180169,
9,A11,162542,
9,A12,33626,
9,B01,144097,
9,B02,163092,
9,B03,72561,
9,B04,131718,
9,B05,137586,
9,B06,117449,
9,B07,90654,
9,B08,104906,
9,B09,170109,
9,B10,68651,
9,B11,76475,
9,B12,33052,
9,C01,159942,
9,C02,181211,
9,C03,198313,
9,C04,120571,
9,C05,120485,
9,C06,146869,
9,C07,169107,
9,C08,209874,
9,C09,199872,
9,C10,197619,
9,C11,173818,
9,C12,34208,
9,D01,151073,
9,D02,169200,
9,D03,199672,
9,D04,88999,
9,D05,169850,
9,D06,158659,
9,D07,208642,
9,D08,168475,
9,D09,196719,
9,D10,245527,
9,D11,168474,
9,D12,34674,
9,E01,40836,
9,E02,186108,
9,E03,135910,
9,E04,151583,
9,E05,156711,
9,E06,30740,
9,E07,167598,
9,E08,172089,
9,E09,141755,
9,E10,66408,
9,E11,177132,
9,E12,152918,
9,F01,35820,
9,F02,162776,
9,F03,159713,
9,F04,178257,
9,F05,141420,
9,F06,161046,
9,F07,126354,
9,F08,168507,
9,F09,150610,
9,F10,137351,
9,F11,132487,
9,F12,133417,
9,G01,35089,
9,G02,171576,
9,G03,151649,
9,G04,133834,
9,G05,153217,
9,G06,69015,
9,G07,197767,
9,G08,175800,
9,G09,163756,
9,G10,166053,
9,G11,131383,
9,G12,121524,
9,H01,32986,
9,H02,156580,
9,H03,148281,
9,H04,134015,
9,H05,125743,
9,H06,126562,
9,H07,151472,
9,H08,142489,
9,H09,140017,
9,H10,67968,
9,H11,115160,
9,H12,135772,

,,PltRpt=1 Group=1 Tim_CTB(1) De=1st Ex=Top Em=Top Wdw=N/A (14),
Plate,Well,Signal,
10,A01,165000,
10,A02,177814,
10,A03,190912,
10,A04,196045,
10,A05,202069,
10,A06,191769,
10,A07,197433,
10,A08,203672,
10,A09,192562,
10,A10,192601,
10,A11,185159,
10,A12,34262,
10,B01,149332,
10,B02,197107,
10,B03,88603,
10,B04,175122,
10,B05,172497,
10,B06,161924,
10,B07,190323,
10,B08,179709,
10,B09,174364,
10,B10,116556,
10,B11,87678,
10,B12,33872,
10,C01,163100,
10,C02,192497,
10,C03,194494,
10,C04,129025,
10,C05,130323,
10,C06,159678,
10,C07,209101,
10,C08,201467,
10,C09,216948,
10,C10,189435,
10,C11,148072,
10,C12,34045,
10,D01,159374,
10,D02,190237,
10,D03,204954,
10,D04,122825,
10,D05,179107,
10,D06,186766,
10,D07,174836,
10,D08,166607,
10,D09,144649,
10,D10,177760,
10,D11,151404,
10,D12,34971,
10,E01,39238,
10,E02,186342,
10,E03,197636,
10,E04,195333,
10,E05,139238,
10,E06,154986,
10,E07,173218,
10,E08,168499,
10,E09,123552,
10,E10,64078,
10,E11,186016,
10,E12,162033,
10,F01,40297,
10,F02,176937,
10,F03,178228,
10,F04,174987,
10,F05,161517,
10,F06,164599,
10,F07,154283,
10,F08,119893,
10,F09,145300,
10,F10,144252,
10,F11,134949,
10,F12,149053,
10,G01,38473,
10,G02,179752,
10,G03,175528,
10,G04,166796,
10,G05,164883,
10,G06,117842,
10,G07,174348,
10,G08,149591,
10,G09,147512,
10,G10,162240,
10,G11,182758,
10,G12,157218,
10,H01,33837,
10,H02,178303,
10,H03,180176,
10,H04,154896,
10,H05,161130,
10,H06,134133,
10,H07,162915,
10,H08,157083,
10,H09,149063,
10,H10,78883,
10,H11,157523,
10,H12,146650,

,,PltRpt=1 Group=1 Tim_CTB(1) De=1st Ex=Top Em=Top Wdw=N/A (14),
Plate,Well,Signal,
11,A01,161379,
11,A02,195164,
11,A03,179981,
11,A04,188031,
11,A05,193609,
11,A06,184747,
11,A07,185047,
11,A08,190342,
11,A09,182321,
11,A10,196465,
11,A11,174343,
11,A12,33341,
11,B01,149172,
11,B02,190944,
11,B03,81059,
11,B04,176856,
11,B05,177641,
11,B06,169792,
11,B07,195631,
11,B08,187685,
11,B09,174693,
11,B10,108564,
11,B11,87194,
11,B12,33790,
11,C01,165226,
11,C02,194195,
11,C03,190417,
11,C04,134724,
11,C05,144726,
11,C06,163748,
11,C07,198108,
11,C08,199803,
11,C09,199677,
11,C10,201543,
11,C11,158099,
11,C12,34378,
11,D01,158861,
11,D02,181264,
11,D03,196194,
11,D04,111567,
11,D05,189317,
11,D06,202661,
11,D07,207960,
11,D08,193523,
11,D09,192260,
11,D10,213048,
11,D11,178944,
11,D12,35043,
11,E01,40823,
11,E02,192165,
11,E03,183394,
11,E04,176667,
11,E05,140376,
11,E06,187284,
11,E07,187764,
11,E08,192082,
11,E09,160890,
11,E10,74538,
11,E11,186317,
11,E12,160659,
11,F01,35231,
11,F02,168793,
11,F03,178156,
11,F04,166329,
11,F05,142702,
11,F06,129232,
11,F07,148642,
11,F08,155793,
11,F09,153575,
11,F10,150440,
11,F11,143812,
11,F12,159683,
11,G01,38028,
11,G02,180130,
11,G03,172099,
11,G04,147667,
11,G05,138792,
11,G06,100605,
11,G07,164049,
11,G08,156849,
11,G09,163088,
11,G10,170329,
11,G11,176761,
11,G12,158425,
11,H01,34188,
11,H02,172390,
11,H03,162538,
11,H04,153285,
11,H05,139209,
11,H06,95708,
11,H07,157806,
11,H08,146826,
11,H09,147120,
11,H10,83920,
11,H11,155336,
11,H12,155444,

,,PltRpt=1 Group=1 Tim_CTB(1) De=1st Ex=Top Em=Top Wdw=N/A (14),
Plate,Well,Signal,
12,A01,142361,
12,A02,162913,
12,A03,157875,
12,A04,163604,
12,A05,164516,
12,A06,165699,
12,A07,167308,
12,A08,171565,
12,A09,169369,
12,A10,165621,
12,A11,155594,
12,A12,32771,
12,B01,136877,
12,B02,156586,
12,B03,82351,
12,B04,133008,
12,B05,137202,
12,B06,148806,
12,B07,150292,
12,B08,141665,
12,B09,150542,
12,B10,98058,
12,B11,78058,
12,B12,32894,
12,C01,135936,
12,C02,174067,
12,C03,161274,
12,C04,109658,
12,C05,99517,
12,C06,145495,
12,C07,155667,
12,C08,161256,
12,C09,174813,
12,C10,173203,
12,C11,149137,
12,C12,34454,
12,D01,140567,
12,D02,158662,
12,D03,140179,
12,D04,82900,
12,D05,145000,
12,D06,149778,
12,D07,155148,
12,D08,155851,
12,D09,168211,
12,D10,190595,
12,D11,165751,
12,D12,34687,
12,E01,38140,
12,E02,155365,
12,E03,119297,
12,E04,118728,
12,E05,107679,
12,E06,149184,
12,E07,168831,
12,E08,170669,
12,E09,146951,
12,E10,66181,
12,E11,176300,
12,E12,145774,
12,F01,36407,
12,F02,147893,
12,F03,129582,
12,F04,124507,
12,F05,121299,
12,F06,138673,
12,F07,164006,
12,F08,147825,
12,F09,160200,
12,F10,161081,
12,F11,149120,
12,F12,152913,
12,G01,36631,
12,G02,161662,
12,G03,143383,
12,G04,135965,
12,G05,135735,
12,G06,94511,
12,G07,173884,
12,G08,178997,
12,G09,178492,
12,G10,181988,
12,G11,169686,
12,G12,153241,
12,H01,32841,
12,H02,141838,
12,H03,147180,
12,H04,120349,
12,H05,123162,
12,H06,104240,
12,H07,154612,
12,H08,157887,
12,H09,176071,
12,H10,87476,
12,H11,155977,
12,H12,146001,

Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Measurement date,
1,1,,14.78,23.64,23.64,15.5,15.9,23.34,23.44,11/21/2022 2:45:21 PM,
2,1,,14.78,23.64,23.66,16,15.9,23.44,23.56,11/21/2022 2:46:03 PM,
3,1,,14.78,23.64,23.64,15.5,15.5,23.34,23.34,11/21/2022 2:46:43 PM,
4,1,,14.78,23.64,23.66,15.4,15.4,23.15,23.17,11/21/2022 2:47:38 PM,
5,1,,14.78,23.64,23.64,15.9,15.5,23.25,23.25,11/21/2022 2:48:26 PM,
6,1,,14.78,23.64,23.64,15.5,15.9,23.25,23.25,11/21/2022 2:49:08 PM,
7,1,,14.78,23.64,23.64,15.5,15.5,23.34,23.34,11/21/2022 2:49:48 PM,
8,1,,14.78,23.64,23.73,15.7,15.5,23.54,23.54,11/21/2022 2:50:31 PM,
9,1,,14.78,23.73,23.75,15.5,15.4,23.44,23.56,11/21/2022 2:52:02 PM,
10,1,,14.78,23.73,23.73,15.2,15.4,23.34,23.44,11/21/2022 2:52:49 PM,
11,1,,14.78,23.73,23.73,15.4,15.4,23.44,23.44,11/21/2022 2:53:34 PM,
12,1,,14.78,23.73,23.73,15.4,15.4,23.34,23.44,11/21/2022 2:54:19 PM,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Tim_CTB,0,1232,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
2,Tim_CTB,0,1114,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
3,Tim_CTB,0,1082,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
4,Tim_CTB,0,1108,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
5,Tim_CTB,0,1048,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
6,Tim_CTB,0,1039,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
7,Tim_CTB,0,1023,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
8,Tim_CTB,0,1145,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
9,Tim_CTB,0,1126,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
10,Tim_CTB,0,1069,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
11,Tim_CTB,0,1088,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
12,Tim_CTB,0,1031,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),


Basic assay information 
Assay ID: ,,,,24221
Assay Started: ,,,,11/21/2022 2:45:03 PM
Assay Finished: ,,,,11/21/2022 2:54:37 PM
Assay Exported: ,,,,11/21/2022 3:18:18 PM
Protocol ID: ,,,,100568
Protocol Name: ,,,,Copy of 96well-CTB_Tim
Serial#: ,,,,="1020141"



Protocol information
Protocol:
Protocol name,,,,Copy of 96well-CTB_Tim
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Is label meas. height used,,,,Yes
Height of measurement,,,,Defined in label
Is gripper height used,,,,No
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm

Coordinates of corners:
96 General + Tim_CTB
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1
Group,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
No calculations.

Auto export parameters:
Export format,,,,Plate2
Include basic assay information,,,,Yes
Place assay information at,,,,End of file
Include basic plate information,,,,Yes
Place plate information at,,,,Beginning of plate
Include protocol information,,,,Yes
Protocol info level,,,,Large
Include error and warning information,,,,Yes
Include background information,,,,Yes
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,<DefaultDataFolder>\<Date>\<ProtocolName>_<AssayID>.csv

Operations:
Plate 1
  Group 1
    Measurement
      Label,,,,Tim_CTB(1)

Labels:
Tim_CTB,,,,4000137
Top mirror,,,,General
Bottom mirror,,,,N/A
Exc. filter,,,,Photometric 530
Using of excitation filter,,,,Top
2nd exc. filter,,,,N/A
Using of 2nd excitation filter,,,,Top
Ems. filter,,,,Photometric 590
2nd ems. filter,,,,N/A
Measurement height,,,,6.5 mm
Number of flashes,,,,1
Number of flashes integrated,,,,1
PMT gain,,,,1
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,4
Reference signal,,,,383728
Last edited,,,,2/11/2019 10:20:00 AM
Last edited by,,,,EnVision
