plate,drugs,drug_avg,drug_sd,ctrl_count,ctrl_avg,ctrl_sd,ttest_pval,wilcox_pval,ttest_color,wilcox_color,drug_to_ctlr,d_t_c_SD
1,Buparlisib,1904,115.05216208311776,4,1895.25,114.66000465143313,0.9249037856116349,0.8571428571428572,gray,gray,1.0046168051708217,0.08590179439375568
1,Everolimus,2039.3333333333333,108.8959748261309,4,1925,79.94581498323306,0.2083193408640214,0.22857142857142856,gray,gray,1.0593939393939393,0.07166464115014774
1,Topotecan (Hydrochloride),1028.6666666666667,28.5014619508076,4,1900,35.505868059613285,3.7594229520044e-7,0.05714285714285714,orange,gray,0.5414035087719299,0.018093762579816985
1,Bortezomib,866,45.639894828976104,4,1542,543.139638276076,0.08789784486547811,0.4,gray,gray,0.5616083009079118,0.2000176586113718
1,FRAX597,1642.3333333333333,131.1957824525367,6,1602.3333333333333,50.432793563976475,0.6550589585944575,0.5476190476190476,gray,gray,1.0249635947576452,0.08800413634257975
1,Ganetespib,1057.6666666666667,41.10150037812894,4,1680.25,70.79724570913758,3.464773482850382e-5,0.05714285714285714,orange,gray,0.6294698209591827,0.036080733351028266
1,Afatinib,1307.6666666666667,20.840665376454115,4,1683.25,197.82378522311214,0.031074088421570844,0.05714285714285714,orange,gray,0.7768701420862419,0.09213725415080026
1,Volasertib,1259.3333333333333,22.501851775650227,4,1687,204.06371554002442,0.023772821551887664,0.05714285714285714,orange,gray,0.7464927879865638,0.09127745276165129
1,PF-573228,2075.3333333333335,151.18641914316686,4,1810.25,145.88894177878367,0.07491261201717647,0.11428571428571428,gray,gray,1.1464346545136492,0.12454437274259847
1,ART558,1768.6666666666667,59.40819247657122,4,1924.75,79.89315782134705,0.03145220548402435,0.05714285714285714,orange,gray,0.9189072173875396,0.04906637039618793
1,Mirin,1733.6666666666667,96.36562319278246,4,1890,109.25505327748766,0.10411431312201115,0.11428571428571428,gray,gray,0.917283950617284,0.07356202877078992
1,Ferrostatin-1,804,60.90155991434045,4,1587.25,540.0638079585289,0.06124237292095755,0.22857142857142856,gray,gray,0.5065364624350291,0.17656898341165192
1,Barasertib,1414.6666666666667,90.46730532813129,4,1247.25,575.4206432399403,0.6047747701182733,1,gray,gray,1.1342286363332665,0.5282812074463163
1,Infigratinib,1568.6666666666667,42.500980380849256,6,1620,84.03332672219993,0.2635374324703832,0.38095238095238093,gray,gray,0.9683127572016461,0.05666753572166478
1,Prexasertib,1151.3333333333333,76.69637105713238,4,1560.75,134.75502464348656,0.004292717781980214,0.05714285714285714,orange,gray,0.7376795344118746,0.0804448723293864
1,Silmitasertib,1681.6666666666667,34.50120770833006,4,1549.25,188.86392808933456,0.2567725980489961,0.4,gray,gray,1.0854714646872143,0.13418705550033472
1,Olaparib,1659,24.979991993593593,4,1642.25,154.98252589673885,0.8445169664193128,1,gray,gray,1.0101994215253463,0.09654044085714607
1,T0070907,1796.3333333333333,108.61092639938826,4,1744.25,99.4363280362531,0.5490581951762951,0.6285714285714286,gray,gray,1.0298600162438487,0.08558156753739798
1,Dabrafenib,1664,36.345563690772494,4,1764.25,133.67466725848496,0.23382818912493916,0.4,gray,gray,0.9431769873884087,0.07437331139194503
1,Selumetinib,1771.3333333333333,39.52636251077669,4,1706.25,129.06942576252,0.39943910754481154,0.6285714285714286,gray,gray,1.038144078144078,0.08187603739647595
1,Y-27632,829.6666666666666,49.399730093729595,4,1270.5,494.4825578319219,0.17226811513174306,0.4,gray,gray,0.6530237439328348,0.2571158357743121
1,IWR-1,1602.3333333333333,17.61628034896508,4,1208.75,420.9555598080792,0.15817549520256258,0.05714285714285714,gray,gray,1.325611857980007,0.4618834971506949
1,Apoptozole,1031.3333333333333,91.7841671168472,5,1542.8,299.4723693431499,0.015830727008004742,0.07142857142857142,orange,gray,0.6684815486993345,0.14274668650341887
1,Gefitinib,1629.3333333333333,109.02446208687908,4,1436.75,305.1408144884369,0.3090474328452527,0.4,gray,gray,1.1340409489008758,0.2525217248070826
1,Paclitaxel,1115.3333333333333,18.77054430040145,4,1582.5,201.66225890499854,0.018299536192935763,0.05714285714285714,orange,gray,0.7047919957872564,0.09059340540741305
1,SGI-1027,1766.6666666666667,38.07011076071796,4,1695.75,154.06789628818416,0.4330206355346281,0.8571428571428572,gray,gray,1.0418202368666765,0.09728086690754421
1,PFK-015,1582.6666666666667,55.51876559626784,4,1750,42.05551886098502,0.014752858756138737,0.05714285714285714,orange,gray,0.9043809523809524,0.0384556335042354
1,Nedisertib,1336.6666666666667,157.6398849699318,4,1681.5,78.7337284776988,0.04580973395047025,0.05714285714285714,orange,gray,0.7949251660224007,0.10086821390562678
1,Lapatinib,1557,28.687976575562104,4,1647.25,56.36414344835435,0.043495323810921256,0.11428571428571428,orange,gray,0.9452117164971923,0.036733334885059095
1,Dinaciclib,1098,66.9552089086428,4,1461,369.0763245364478,0.1424969265615398,0.4,gray,gray,0.7515400410677618,0.19530617855324525
1,TAK-580,1669,25.709920264364882,4,1423.25,343.0290318131494,0.24745771153642507,0.05714285714285714,gray,gray,1.17266818900404,0.2832109647910025
1,KU-55933,1418.3333333333333,93.2165936587115,3,1683.6666666666667,118.50035161691856,0.040889982644424124,0.1,orange,gray,0.842407444070481,0.08112140299788446
1,GSK2606414,1656.3333333333333,146.13806257554305,4,1494.25,315.7070107974586,0.4118314024926805,0.6285714285714286,gray,gray,1.1084713624449278,0.2537994629083437
1,Tipifarnib,1635,128.17175976009693,4,1496.5,308.13903788171126,0.4610981107641136,1,gray,gray,1.0925492816572002,0.2407153166824672
1,Axitinib,1671.6666666666667,76.55934517309649,4,1593.75,106.70012496087652,0.311827880505419,0.22857142857142856,gray,gray,1.048888888888889,0.08508071768509048
1,Laduviglusib,1648,84.12490713219242,4,1644.25,149.72502574163522,0.9681773674179402,0.8571428571428571,gray,gray,1.0022806750798237,0.10462986405658337
1,Berzosertib,1535.6666666666667,49.11551010967242,4,1745,41.3602063179896,0.00413436628987688,0.05714285714285714,orange,gray,0.8800382043935053,0.03503297974472784
1,Ceritinib,1469.6666666666667,56.0029761113937,4,1673.75,82.68968093621679,0.011584027227380948,0.04974599072150301,orange,orange,0.878068210107045,0.054784698043468485
1,Navitoclax,1735.3333333333333,63.61079572944622,4,1649,63.78610088935258,0.14310852213327527,0.22857142857142856,gray,gray,1.0523549626035982,0.05608126689532455
1,Ro-3306,1698,30.199337741083,4,1667.25,44.612218057388716,0.327076971948623,0.4755326595969013,gray,gray,1.0184435447593343,0.03272206152792451
1,Empesertib,1421,47.286361670147556,4,1668.5,67.03481682429413,0.0022745584972287125,0.05714285714285714,orange,gray,0.8516631705124363,0.04442967387249362
1,SGX-523,1947.6666666666667,72.66590213665096,2,1633.5,119.50104602052653,0.11513212110759877,0.2,gray,gray,1.1923273135394348,0.097914989649553
1,Alisertib,1638.3333333333333,110.88883322198558,4,1612.5,75.40335978367719,0.7487361086555604,0.8571428571428572,gray,gray,1.0160206718346252,0.08358446689192192
1,Onvansertib,1350.6666666666667,42.45389656242797,4,1609,33.37663853655727,0.001276697183302901,0.05714285714285714,orange,gray,0.8394447897244666,0.03161332083546392
1,AZD1390,1663.6666666666667,97.16137778630629,4,1652.25,88.98829511046195,0.8806898495321343,1,gray,gray,1.006909769506229,0.07999430245750262
1,Camptothecin,1280.6666666666667,108.04782891540826,4,1731.25,109.61561628405569,0.003978042688509355,0.05714285714285714,orange,gray,0.7397352587244285,0.07803043522081902
1,Tomivosertib,1879.6666666666667,101.68742957383343,4,1778.75,43.660622991432454,0.2208313117686384,0.22857142857142856,gray,gray,1.056734598266573,0.06277709936869902
1,FRAX1036,1698,35,4,1683.75,108.86803938714061,0.8188867772102982,1,gray,gray,1.0084632516703786,0.06843849237058214
1,Trametinib,1813.3333333333333,13.576941236277534,4,1620.5,43.439613257946945,0.0015031892225660982,0.05714285714285714,orange,gray,1.118996194590147,0.031144244833811202
1,Lonafarnib,1575.6666666666667,123.86417292071721,4,1686,47.84001114827072,0.25863860972849145,0.4,gray,gray,0.9345591142744168,0.0781056966948582
1,Niclosamide,1791,77.14920608794364,4,1757.75,56.10332729289176,0.5661711324338147,0.592560276916651,gray,gray,1.018916228132556,0.0546265053345523
1,BML-277,1589.3333333333333,76.8721882954644,2,1668.5,70.0035713374682,0.335925197028282,0.4,gray,gray,0.9525521925881529,0.06099106851652706
1,Ceralasertib,1520.3333333333333,47.752835866923476,4,1624,65.93431074435625,0.06072730384884093,0.05714285714285714,gray,gray,0.9361658456486043,0.04805467198625469
1,ZN-c3,1306.6666666666667,137.84532394438824,4,1597.75,35.892199709686224,0.060862536004156115,0.05714285714285714,gray,gray,0.8178167214311793,0.0882090217634692
1,(+)-JQ-1,1858.6666666666667,112.02380699357317,4,1630.5,113.32990190883721,0.050462468356152736,0.05714285714285714,gray,gray,1.139936624757232,0.10487240971457458
1,Adavosertib,1314.3333333333333,118.93415545306291,4,1684.75,147.47061854258743,0.014792214064637255,0.05714285714285714,orange,gray,0.7801355295048721,0.09821786011603374
1,Adapalene,1765.3333333333333,38.00438571182717,4,1701.25,132.43709198458464,0.4151809739117226,0.8571428571428572,gray,gray,1.037668381092334,0.0838112782418358
1,LB-100,1691,91.0659101969557,4,1637.75,109.19821427111343,0.5145233351740125,0.6285714285714286,gray,gray,1.032514119981682,0.0884945479121739
1,Palbociclib (monohydrochloride),1434.6666666666667,47.857427149120056,4,1634,57.21887800367987,0.004391996889545384,0.05714285714285714,orange,gray,0.8780089759281926,0.04246319618569623
1,Copanlisib (dihydrochloride),1214.6666666666667,42.59499188089291,4,1612.75,167.97296409442404,0.014183147343296478,0.05714285714285714,orange,gray,0.7531648839973131,0.0827713657501568
1,Oxaliplatin,1593.3333333333333,43.06197084822446,4,1631.75,205.60054312509325,0.7381991277496193,0.8571428571428571,gray,gray,0.9764567693171952,0.1258320168135854
2,Hydroxyurea,1389.3333333333333,38.552993831002716,4,1507.5,88.6998684704023,0.07148116027020411,0.11428571428571428,gray,gray,0.9216141514648977,0.059954922478942144
2,Tazemetostat,1226,16.703293088490067,2,1523,7.0710678118654755,1.6882188537403186e-4,0.2,orange,gray,0.8049901510177282,0.011586698855629787
2,Pemetrexed,1298,56.66568626602876,2,1645.5,166.17009357883867,0.18669252831620986,0.2,gray,gray,0.7888179884533576,0.0867833913395488
2,Raloxifene (hydrochloride),1627,197.28912793157153,2,1800,52.32590180780452,0.26581707762250734,0.4,gray,gray,0.9038888888888889,0.11271069078526477
2,Mifepristone,1686.3333333333333,169.64767411707516,2,1914,108.89444430272832,0.1660849929962324,0.4,gray,gray,0.8810518982932776,0.1018274581378227
2,Fulvestrant,1722.6666666666667,52.04164998665332,2,1782.5,294.8635277547903,0.8223516003600836,1,gray,gray,0.9664329125759701,0.16251269295030887
2,Enzalutamide,1749.3333333333333,103.12290401910398,2,1739.5,234.05234457274722,0.9629192839669584,1,gray,gray,1.0056529654115167,0.14772898401708023
2,Rucaparib,1594,97.07728879609277,2,1812,131.52186130069785,0.20087981518120787,0.2,gray,gray,0.8796909492273731,0.0833500779233343
2,5-Fluorouracil,1596.6666666666667,77.08653146518743,2,1685,48.08326112068523,0.2133515355627895,0.4,gray,gray,0.9475766567754699,0.05314234914172964
2,Gemcitabine,955.3333333333334,47.247574893674,6,1549.1666666666667,73.37142949859071,5.125185070263462e-6,0.023809523809523808,orange,orange,0.6166756320602474,0.04222812518136741
2,Erlotinib,1545,25.942243542145693,4,1568.75,58.202949524343985,0.5052429242256103,0.8571428571428571,gray,gray,0.9848605577689243,0.04010766308469163
2,Saracatinib,1623.6666666666667,29.501412395567325,4,1676.5,143.1421205189677,0.5197463551937823,1,gray,gray,0.9684859329953276,0.08454243953172852
2,Ipatasertib,2085.6666666666665,129.12913433200632,4,1798.75,40.235763527820204,0.05278703175841839,0.05714285714285714,gray,gray,1.1595089182302525,0.076330002861638
2,Vorinostat,2258.6666666666665,55.536774603260255,4,1899.75,117.91345696456081,0.004330171754323987,0.05714285714285714,orange,gray,1.1889283677676887,0.0793738263936144
2,Buparlisib,2007,83.21057625085888,4,1859,200.24485012104557,0.2502441203173445,0.22857142857142856,gray,gray,1.0796126949973104,0.1246088972237405
2,Everolimus,2030.3333333333333,148.64835462706384,4,1820,166.55529612313944,0.14215131635905592,0.11428571428571428,gray,gray,1.1155677655677656,0.13074078036629774
2,Topotecan (Hydrochloride),1001.3333333333334,63.35876682301616,4,1824.5,111.84066046538412,8.1684776498332e-5,0.05714285714285714,orange,gray,0.5488261624189276,0.0483504943589635
2,Bortezomib,911.3333333333334,80.56260505553016,4,1473,460.84921612171587,0.09036098661006457,0.4,gray,gray,0.6186920117673682,0.20114515296610858
2,FRAX597,1637,39,6,1525.8333333333333,102.60490566569742,0.05269481974366912,0.16666666666666666,gray,gray,1.0728563626433643,0.07653834058528594
2,Ganetespib,1076,64.21059102671458,4,1616.25,25.785978101803053,0.002062937097545611,0.05714285714285714,orange,gray,0.665738592420727,0.04112343563772408
2,Afatinib,1270,49.50757517794625,4,1650,120.63443400068931,0.004104438545597564,0.05714285714285714,orange,gray,0.7696969696969697,0.0637732615759247
2,Volasertib,1325,31.32091952673165,4,1717.25,107.75705700014888,0.003231313234808261,0.05714285714285714,orange,gray,0.7715824719755423,0.05173810038134235
2,PF-573228,1930.6666666666667,110.58631621196781,4,1793.25,145.06406630635078,0.21457983347983992,0.22857142857142856,gray,gray,1.076629954923556,0.10671561428393886
2,ART558,1863.6666666666667,150.86859624631407,4,1841.75,127.31162554927967,0.8490424729892078,0.8571428571428572,gray,gray,1.0118999140310394,0.1077168891232988
2,Mirin,1762.3333333333333,175.65401598976703,4,1822.75,101.24351831105041,0.6310097693206973,0.6285714285714286,gray,gray,0.9668541123759886,0.11032115485678765
2,Ferrostatin-1,802.3333333333334,22.368132093076824,4,1535.25,522.5127590148717,0.06736610674621916,0.4,gray,gray,0.52260761005265155,0.1784619716337795
2,Barasertib,1335.3333333333333,94.108093877909,4,1203.25,501.63823285976383,0.6395015151184125,1,gray,gray,1.10977214488538,0.4692311362346166
2,Infigratinib,1616.6666666666667,134.5263295170627,6,1562.3333333333333,127.68659548545676,0.5933094562569308,0.8968506656319674,gray,gray,1.0347770428845744,0.12069135101725506
2,Prexasertib,1246,13.45362404707371,4,1606.5,108.15575188896182,0.006246616018305898,0.05714285714285714,orange,gray,0.775599128540305,0.05288360324532686
2,Silmitasertib,1601,70.06425622241343,4,1596.5,112.1739720255996,0.9506709698675866,0.8571428571428572,gray,gray,1.0028186658315064,0.0830100842275757
2,Olaparib,1530.6666666666667,81.2055006347066,4,1685,73.50736924508544,0.05826627062376449,0.11428571428571428,gray,gray,0.9084075173095945,0.06239414666049269
2,T0070907,1728.6666666666667,107.93670985041805,4,1703.75,19.085334683992315,0.7293202570109346,0.6285714285714286,gray,gray,1.014624602592321,0.064363902249581
2,Dabrafenib,1628.3333333333333,104.97777542572206,4,1706.25,61.266494377704795,0.33392479738566133,0.6285714285714286,gray,gray,0.9543345543345543,0.07042466362733657
2,Selumetinib,1902.3333333333333,66.8904577150832,4,1697.25,66.3595007013565,0.012830241249180389,0.05714285714285714,orange,gray,1.120832719595424,0.05893770588639964
2,Y-27632,754.3333333333334,30.61590000854676,4,1203.75,547.5961863758123,0.19919767737999913,0.8571428571428571,gray,gray,0.6266528210453445,0.2862020809562776
2,IWR-1,1497.6666666666667,55.1029339811714,4,1139.75,473.9397816882084,0.22825753799519777,0.8571428571428572,gray,gray,1.3140308547196022,0.5485452973104323
2,Apoptozole,1106.6666666666667,53.163270528940686,5,1522.2,225.8953297436669,0.012474460107751746,0.07142857142857142,orange,gray,0.727017912670258,0.1134019328891483
2,Gefitinib,1484.6666666666667,79.02742140126637,4,1517,283.4701630389578,0.8398449746456784,0.8571428571428571,gray,gray,0.978686003076247,0.19015460036835358
2,Paclitaxel,1043.6666666666667,46.60829682935575,4,1592.75,169.4862334625834,0.004990749799430943,0.05714285714285714,orange,gray,0.6552608172448072,0.07561855408396073
2,SGI-1027,1514.6666666666667,125.03332889007368,4,1650.5,148.2104359798369,0.2479036932323407,0.22857142857142856,gray,gray,0.9177017065535696,0.11193626706541532
2,PFK-015,1527,75.6042326857432,4,1711.75,20.99801577927464,0.0448450368734112,0.05714285714285714,orange,gray,0.8920695194975902,0.045503230456638503
2,Nedisertib,1266,38.22302970723278,4,1665.75,51.53235229769095,7.856414112440878e-5,0.05714285714285714,orange,gray,0.760018009905448,0.03285368353173872
2,Lapatinib,1532,55.86591089385369,4,1627.5,25.696951829610715,0.08151229229524809,0.05714285714285714,gray,gray,0.941321044546851,0.03740574018840831
2,Dinaciclib,1099,25.238858928247925,4,1406,475.53759052255793,0.28726495912492944,0.4,gray,gray,0.7816500711237553,0.2649785709168913
2,TAK-580,1615.6666666666667,82.77882176821154,4,1401.5,473.7942591463092,0.4363367890135606,1,gray,gray,1.152812462837436,0.39417273946712766
2,KU-55933,1355.3333333333333,127.89188142072715,3,1578,102.93687385966217,0.08156515105363794,0.2,gray,gray,0.8588931136459653,0.09852763323589599
2,GSK2606414,1494.6666666666667,101.29823953718709,4,1445.5,211.17843955606202,0.7024505210533407,1,gray,gray,1.034013605442177,0.1665261678163226
2,Tipifarnib,1550.3333333333333,105.98270299125859,4,1509.5,260.13522124720697,0.7899088764858901,0.8571428571428571,gray,gray,1.0270508998564645,0.1904108941864467
2,Axitinib,1472,121.4454610102823,4,1581.25,128.15713011768014,0.3063610629397529,0.4,gray,gray,0.9309090909090909,0.10766251766500824
2,Laduviglusib,1477.6666666666667,19.03505538035898,4,1600,123.32342302525772,0.14036604084785254,0.4,gray,gray,0.9235416666666667,0.07217126272890004
2,Berzosertib,1459.3333333333333,89.50046554813741,4,1684.25,41.532116087031575,0.0343161170442128,0.05714285714285714,orange,gray,0.8664588590371579,0.05727419724773991
2,Ceritinib,1478.3333333333333,144.1954691844835,4,1653.25,51.771130951525485,0.16140976744233046,0.22857142857142856,gray,gray,0.894198296285095,0.09160411199258707
2,Navitoclax,1659.3333333333333,92.31648462400057,4,1636,39.01281840626232,0.7131426131517553,1,gray,gray,1.0142624286878565,0.061393229710670454
2,Ro-3306,1695.3333333333333,74.62796616104,4,1618,81.14595902857188,0.25194847407312027,0.22857142857142856,gray,gray,1.0477956324680675,0.06991987754523046
2,Empesertib,1427.6666666666667,22.810816147900834,4,1624.25,77.39239842086128,0.010684077719740599,0.05714285714285714,orange,gray,0.8789697809245293,0.04417316293225126
2,SGX-523,1666.6666666666667,79.25486315257464,2,1499,21.213203435596427,0.056371481342450604,0.2,gray,gray,1.1118523460084502,0.05516341918528246
2,Alisertib,1506.6666666666667,50.06329327294933,4,1533.75,48.78780585351221,0.5102668257062875,0.8571428571428571,gray,gray,0.9823417549578919,0.045187012380343124
2,Onvansertib,1251.6666666666667,48.52147290976783,4,1578.5,35.46359635833155,0.001061321950272267,0.05714285714285714,orange,gray,0.7929468905078662,0.035528209539835626
2,AZD1390,1493.6666666666667,89.79049689879956,4,1607,40.27406113120453,0.14785718409996407,0.22857142857142856,gray,gray,0.9294752126114915,0.06053586212429559
2,Camptothecin,1052.3333333333333,94.11340676722597,4,1618.5,54.84827557301445,0.0025664394411875828,0.05714285714285714,orange,gray,0.6501905056121923,0.062183148945921994
2,Tomivosertib,1600,48.86716689148246,4,1630.5,54.26171148547872,0.4730959227401771,0.6285714285714286,gray,gray,0.9812940815700705,0.04432492080037078
2,FRAX1036,1615,120.40348832155985,4,1634.25,31.266329067118406,0.8102567857008777,0.6285714285714286,gray,gray,0.9882208964356739,0.07606230524765904
2,Trametinib,1905.6666666666667,120.6827797713217,4,1697.5,118.24973572909158,0.07897182579714203,0.22857142857142856,gray,gray,1.122631320569465,0.10568936760656436
2,Lonafarnib,1512.6666666666667,19.139836293274122,4,1653.25,160.24642481711305,0.1772252229369359,0.11428571428571428,gray,gray,0.9149654720500026,0.08943833665738667
2,Niclosamide,1620.6666666666667,60.69870948655608,4,1579.75,61.93746846618773,0.42575942253686344,0.6285714285714286,gray,gray,1.025900722688189,0.05562540228011081
2,BML-277,1340.6666666666667,100.68432516202974,2,1556.5,60.10407640085654,0.057867788932895264,0.2,gray,gray,0.8613341899560981,0.07273633807958028
2,Ceralasertib,1432,44.93328387732194,4,1523.25,64.9172550251472,0.07951217182511655,0.22857142857142856,gray,gray,0.9400951912030199,0.049752604690281796
2,ZN-c3,1229,56.929781309961136,4,1526.75,71.93225980045392,0.0017773453306605162,0.05714285714285714,orange,gray,0.8049778942197479,0.05318656052036552
2,(+)-JQ-1,1902,276.22454633866266,4,1578.5,69.46701855317146,0.17474716694513304,0.05714285714285714,gray,gray,1.2049414000633514,0.1828497434748807
2,Adavosertib,1106.6666666666667,64.39202849214593,4,1571.75,57.66209037718514,4.989024752360296e-4,0.05714285714285714,orange,gray,0.70409840411431,0.04843185549611541
2,Adapalene,1516.6666666666667,30.369941279714936,4,1559,80.7258735887489,0.3902359493412192,0.4,gray,gray,0.9728458413512936,0.054009954649705656
2,LB-100,1562.6666666666667,8.962886439832502,4,1580.75,81.36901539693514,0.6882427273284664,0.4,gray,gray,0.9885602825662925,0.05120100253554518
2,Palbociclib (monohydrochloride),1541,109.50342460398214,4,1691.25,128.81090792320347,0.1588341477747281,0.22857142857142856,gray,gray,0.911160384331116,0.09491100731091343
2,Copanlisib (dihydrochloride),1245,36.29049462324811,4,1636.25,195.163820076024,0.025173879863193863,0.05714285714285714,orange,gray,0.7608861726508785,0.0934255570857918
2,Oxaliplatin,1503.3333333333333,50.816663933530045,4,1515.5,83.26864155651074,0.8208614995966107,0.8571428571428571,gray,gray,0.9919718464753107,0.06399207298453109
3,Hydroxyurea,934,39.1279950930277,4,1100.75,89.4031132940384,0.026052138232166618,0.05714285714285714,orange,gray,0.8485123779241426,0.07754370326422638
3,Tazemetostat,1033.3333333333333,54.9939390599849,2,1090.5,53.033008588991066,0.3493133550248998,0.8,gray,gray,0.9475775638086504,0.06831381565577821
3,Pemetrexed,1009.3333333333334,101.36238618606674,2,1273,205.0609665440988,0.29118931861399433,0.2,gray,gray,0.7928777166797591,0.15050797921039633
3,Raloxifene (hydrochloride),1341.6666666666667,92.50045044935368,2,1383,49.49747468305833,0.5637452680629848,0.8,gray,gray,0.9701132803085081,0.07535884857988283
3,Mifepristone,1199.3333333333333,87.89956389728752,2,1397,69.29646455628166,0.07557106016998189,0.2,gray,gray,0.8585063230732521,0.07597664431664257
3,Fulvestrant,943.6666666666666,40.67349669420289,2,1349,137.17871555019022,0.13305106995357413,0.2,gray,gray,0.6995305164319249,0.07726071431434042
3,Enzalutamide,1148.6666666666667,20.526405757787536,2,1228.5,33.23401871576773,0.12921655728328021,0.2,gray,gray,0.9350156016822684,0.030314805274012157
3,Rucaparib,992.6666666666666,37.072002014098636,2,1204.5,0.7071067811865476,0.010024399414650229,0.2,orange,gray,0.8241317282413172,0.03078172018320241
3,5-Fluorouracil,894.3333333333334,30.43572462310259,2,1190,19.79898987322333,0.001014442831296835,0.2,orange,gray,0.7515406162464986,0.028469171262567743
3,Gemcitabine,844.3333333333334,6.8068592855540455,6,1126.6666666666667,95.5775426900413,7.403869039629672e-4,0.023809523809523808,orange,orange,0.7494082840236687,0.06386033601549823
3,Erlotinib,1066.3333333333333,62.42862591258383,4,1119.75,71.83952022853902,0.34385379041319514,0.6285714285714286,gray,gray,0.9522958993823025,0.08271072825076628
3,Saracatinib,1162.3333333333333,54.50076452063158,4,1270,125.28101745010429,0.19453204031399662,0.22857142857142856,gray,gray,0.9152230971128609,0.09996362244414829
3,Ipatasertib,1508.3333333333333,40.91861841916627,4,1362.25,42.319223370315605,0.007342051097833032,0.05714285714285714,orange,gray,1.1072368018596683,0.04566630021529843
3,Vorinostat,1117,20.29778313018444,4,1365.5,60.052754585725154,0.0017777025747056007,0.05714285714285714,orange,gray,0.8180153789820579,0.038925210224871686
3,Buparlisib,1179,26.210684844162312,4,1317,88.49105416180026,0.046700592405292646,0.05714285714285714,orange,gray,0.8952164009111617,0.06335774944841575
3,Everolimus,1317.6666666666667,33.08070938376826,4,1246.5,28.431203515386635,0.04025415996057537,0.05714285714285714,orange,gray,1.0570931942773099,0.03585603152671678
3,Topotecan (Hydrochloride),860.3333333333334,20.428737928059416,4,1220.5,27.23355773061365,5.965165155249809e-6,0.05714285714285714,orange,gray,0.7049023624197733,0.02296858739477215
3,Bortezomib,1068,213.17598363793235,4,1074,247.14907781876644,0.9739390842617852,1,gray,gray,0.994413407821229,0.3029236063508488
3,FRAX597,1104,37.322915213043046,6,1148.5,80.61947655498639,0.29527441218521805,0.5476190476190476,gray,gray,0.9612538093164997,0.0748934177357546
3,Ganetespib,973.6666666666666,51.9839718887787,4,1215.5,102.23339310942714,0.011324719945971149,0.05714285714285714,orange,gray,0.8010420951597422,0.0798018632161465
3,Afatinib,1008.6666666666666,66.66583332812493,4,1298.5,54.68394036034102,0.003972610272904896,0.05714285714285714,orange,gray,0.7767937363624695,0.060877075892914655
3,Volasertib,1255.3333333333333,46.715450691750085,4,1360.75,49.94914080008451,0.0383574793068069,0.05714285714285714,orange,gray,0.9225304672668259,0.048221607908953475
3,PF-573228,1532,65.96211033616193,4,1376,55.81517117534742,0.03023544440663923,0.05714285714285714,orange,gray,1.1133720930232558,0.06586066471209757
3,ART558,1269.6666666666667,75.63949585589087,4,1310.25,66.71519067398869,0.5003694841636809,0.8571428571428571,gray,gray,0.9690262672517967,0.07594180431317726
